hours_from_start,views,growth_1_record,growth_5_records,growth_15_records,acceleration,like_ratio,comment_ratio,prediction_horizon,target_views,target_gain,split
1.0,18482479,28377.0,35977.6,34467.333333333336,-19386.0,0.0588303657750673,0.0018709611410893,60,19036308.0,553829.0,train
1.0,18482479,28377.0,35977.6,34467.333333333336,-19386.0,0.0588303657750673,0.0018709611410893,10,18544263.0,61784.0,train
1.0833333333333333,18526559,44080.0,38203.6,35206.769230769234,15703.0,0.0587754585187675,0.0018683987674127,120,19514012.0,987453.0,train
1.0833333333333333,18526559,44080.0,38203.6,35206.769230769234,15703.0,0.0587754585187675,0.0018683987674127,60,19082413.0,555854.0,train
1.0833333333333333,18526559,44080.0,38203.6,35206.769230769234,15703.0,0.0587754585187675,0.0018683987674127,10,18584938.0,58379.0,train
1.0833333333333333,18526559,44080.0,38203.6,35206.769230769234,15703.0,0.0587754585187675,0.0018683987674127,30,18676783.0,150224.0,train
1.1666666666666667,18544263,17704.0,32345.6,33956.57142857143,-26376.0,0.0588046017250726,0.0018689877295204,120,19514012.0,969749.0,train
1.1666666666666667,18544263,17704.0,32345.6,33956.57142857143,-26376.0,0.0588046017250726,0.0018689877295204,10,18609635.0,65372.0,train
1.1666666666666667,18544263,17704.0,32345.6,33956.57142857143,-26376.0,0.0588046017250726,0.0018689877295204,60,19222234.0,677971.0,train
1.25,18584938,40675.0,35719.8,34404.46666666667,22971.0,0.0587665129687276,0.0018667267009446,120,19564748.0,979810.0,train
1.25,18584938,40675.0,35719.8,34404.46666666667,22971.0,0.0587665129687276,0.0018667267009446,60,19275384.0,690446.0,train
1.25,18584938,40675.0,35719.8,34404.46666666667,22971.0,0.0587665129687276,0.0018667267009446,10,18655925.0,70987.0,train
1.3333333333333333,18609635,24697.0,31106.6,34657.73333333333,-15978.0,0.0587785843193593,0.0018658614207102,60,19296403.0,686768.0,train
1.3333333333333333,18609635,24697.0,31106.6,34657.73333333333,-15978.0,0.0587785843193593,0.0018658614207102,120,19564748.0,955113.0,train
1.3333333333333333,18609635,24697.0,31106.6,34657.73333333333,-15978.0,0.0587785843193593,0.0018658614207102,30,18820054.0,210419.0,train
1.4166666666666667,18655925,46290.0,34689.2,34900.6,21593.0,0.0587233278435671,0.0018625718102961,10,18676783.0,20858.0,train
1.4166666666666667,18655925,46290.0,34689.2,34900.6,21593.0,0.0587233278435671,0.0018625718102961,30,18820345.0,164420.0,train
1.4166666666666667,18655925,46290.0,34689.2,34900.6,21593.0,0.0587233278435671,0.0018625718102961,60,19332687.0,676762.0,train
1.4166666666666667,18655925,46290.0,34689.2,34900.6,21593.0,0.0587233278435671,0.0018625718102961,120,19578385.0,922460.0,train
1.5833333333333333,18676783,20858.0,30044.8,34629.73333333333,-25432.0,0.0587809474468916,0.0018622586127386,30,19082413.0,405630.0,train
1.5833333333333333,18676783,20858.0,30044.8,34629.73333333333,-25432.0,0.0587809474468916,0.0018622586127386,60,19349506.0,672723.0,train
1.5833333333333333,18676783,20858.0,30044.8,34629.73333333333,-25432.0,0.0587809474468916,0.0018622586127386,120,19732658.0,1055875.0,train
1.8333333333333333,18820054,143271.0,55158.2,42273.4,122413.0,0.0586355384527589,0.0018535547241256,120,19798711.0,978657.0,train
1.8333333333333333,18820054,143271.0,55158.2,42273.4,122413.0,0.0586355384527589,0.0018535547241256,30,19296403.0,476349.0,train
1.8333333333333333,18820054,143271.0,55158.2,42273.4,122413.0,0.0586355384527589,0.0018535547241256,10,19036308.0,216254.0,train
1.9166666666666667,18820345,291.0,47081.4,40040.73333333333,-142980.0,0.0587251721474818,0.0018551200841429,30,19332687.0,512342.0,train
1.9166666666666667,18820345,291.0,47081.4,40040.73333333333,-142980.0,0.0587251721474818,0.0018551200841429,120,19816982.0,996637.0,train
1.9166666666666667,18820345,291.0,47081.4,40040.73333333333,-142980.0,0.0587251721474818,0.0018551200841429,10,19082413.0,262068.0,train
2.0,19036308,215963.0,85334.6,51712.4,215672.0,0.0581481451130124,0.0018357025952721,30,19349506.0,313198.0,train
2.0,19036308,215963.0,85334.6,51712.4,215672.0,0.0581481451130124,0.0018357025952721,60,19514012.0,477704.0,train
2.0,19036308,215963.0,85334.6,51712.4,215672.0,0.0581481451130124,0.0018357025952721,10,19222234.0,185926.0,train
2.0,19036308,215963.0,85334.6,51712.4,215672.0,0.0581481451130124,0.0018357025952721,120,19865621.0,829313.0,train
2.0833333333333335,19082413,46105.0,85297.6,51988.13333333333,-169858.0,0.0580887228465289,0.0018326822713668,60,19514012.0,431599.0,train
2.0833333333333335,19082413,46105.0,85297.6,51988.13333333333,-169858.0,0.0580887228465289,0.0018326822713668,10,19275384.0,192971.0,train
2.0833333333333335,19082413,46105.0,85297.6,51988.13333333333,-169858.0,0.0580887228465289,0.0018326822713668,120,19894756.0,812343.0,train
2.1666666666666665,19222234,139821.0,109090.2,59112.86666666667,93716.0,0.0577471900508546,0.0018214844330789,60,19514012.0,291778.0,train
2.1666666666666665,19222234,139821.0,109090.2,59112.86666666667,93716.0,0.0577471900508546,0.0018214844330789,10,19296403.0,74169.0,train
2.1666666666666665,19222234,139821.0,109090.2,59112.86666666667,93716.0,0.0577471900508546,0.0018214844330789,120,19894756.0,672522.0,train
2.25,19275384,53150.0,91066.0,59523.26666666667,-86671.0,0.0576696163355292,0.0018183295336684,10,19332687.0,57303.0,train
2.25,19275384,53150.0,91066.0,59523.26666666667,-86671.0,0.0576696163355292,0.0018183295336684,60,19564748.0,289364.0,train
2.25,19275384,53150.0,91066.0,59523.26666666667,-86671.0,0.0576696163355292,0.0018183295336684,120,19894756.0,619372.0,train
2.3333333333333335,19296403,21019.0,95211.6,59337.6,-32131.0,0.0576891973079127,0.0018182663369955,10,19349506.0,53103.0,train
2.3333333333333335,19296403,21019.0,95211.6,59337.6,-32131.0,0.0576891973079127,0.0018182663369955,120,20041915.0,745512.0,train
2.3333333333333335,19296403,21019.0,95211.6,59337.6,-32131.0,0.0576891973079127,0.0018182663369955,60,19564748.0,268345.0,train
2.4166666666666665,19332687,36284.0,59275.8,58572.333333333336,15265.0,0.0576629622152368,0.0018164055519028,120,20041915.0,709228.0,train
2.4166666666666665,19332687,36284.0,59275.8,58572.333333333336,15265.0,0.0576629622152368,0.0018164055519028,60,19578385.0,245698.0,train
2.5,19349506,16819.0,53418.6,57801.8,-19465.0,0.0576902583456135,0.0018166872063813,120,20041915.0,692409.0,train
2.5,19349506,16819.0,53418.6,57801.8,-19465.0,0.0576902583456135,0.0018166872063813,60,19578385.0,228879.0,train
3.0833333333333335,19514012,164506.0,58355.6,65830.2,147687.0,0.0577369738216825,0.0018115700656533,30,19732658.0,218646.0,train
3.0833333333333335,19514012,164506.0,58355.6,65830.2,147687.0,0.0577369738216825,0.0018115700656533,120,20434565.0,920553.0,train
3.0833333333333335,19514012,164506.0,58355.6,65830.2,147687.0,0.0577369738216825,0.0018115700656533,60,19894756.0,380744.0,train
3.3333333333333335,19564748,50736.0,57872.8,68032.33333333333,-113770.0,0.0577345028926516,0.0018098878656653,60,20041915.0,477167.0,train
3.3333333333333335,19564748,50736.0,57872.8,68032.33333333333,-113770.0,0.0577345028926516,0.0018098878656653,120,20457800.0,893052.0,train
3.4166666666666665,19578385,13637.0,56396.4,66229.8,-37099.0,0.0577579304932454,0.0018099552133641,60,20041915.0,463530.0,train
3.4166666666666665,19578385,13637.0,56396.4,66229.8,-37099.0,0.0577579304932454,0.0018099552133641,120,20457800.0,879415.0,train
3.4166666666666665,19578385,13637.0,56396.4,66229.8,-37099.0,0.0577579304932454,0.0018099552133641,10,19732658.0,154273.0,train
3.4166666666666665,19578385,13637.0,56396.4,66229.8,-37099.0,0.0577579304932454,0.0018099552133641,30,19816982.0,238597.0,train
3.5833333333333335,19732658,154273.0,79994.2,74868.2,140636.0,0.0574809029781998,0.0017989467004394,60,20194447.0,461789.0,train
3.5833333333333335,19732658,154273.0,79994.2,74868.2,140636.0,0.0574809029781998,0.0017989467004394,10,19798711.0,66053.0,train
3.5833333333333335,19732658,154273.0,79994.2,74868.2,140636.0,0.0574809029781998,0.0017989467004394,30,19894756.0,162098.0,train
3.6666666666666665,19756836,24178.0,81466.0,73394.06666666667,-130095.0,0.0574692729139422,0.0017980105721381,60,20194447.0,437611.0,train
3.75,19798711,41875.0,56939.8,74795.2,17697.0,0.0574076261833409,0.0017949653389051,60,20256684.0,457973.0,train
3.75,19798711,41875.0,56939.8,74795.2,17697.0,0.0574076261833409,0.0017949653389051,10,19816982.0,18271.0,train
3.9166666666666665,19816982,18271.0,50446.8,66461.86666666667,-23604.0,0.0574386654839773,0.0017950261043785,30,20041915.0,224933.0,train
3.9166666666666665,19816982,18271.0,50446.8,66461.86666666667,-23604.0,0.0574386654839773,0.0017950261043785,60,20353604.0,536622.0,train
3.9166666666666665,19816982,18271.0,50446.8,66461.86666666667,-23604.0,0.0574386654839773,0.0017950261043785,10,19894756.0,77774.0,train
4.0,19865621,48639.0,57447.2,69685.06666666667,30368.0,0.0573606030236859,0.0017917386020804,60,20378724.0,513103.0,train
4.083333333333333,19894756,29135.0,32419.6,57229.86666666667,-19504.0,0.0573326961134884,0.0017901702338043,60,20434565.0,539809.0,train
4.416666666666667,20041915,147159.0,57015.8,63966.8,118024.0,0.0571216872240003,0.0017801692103773,30,20353604.0,311689.0,train
4.416666666666667,20041915,147159.0,57015.8,63966.8,118024.0,0.0571216872240003,0.0017801692103773,120,21040634.0,998719.0,train
4.666666666666667,20194447,152532.0,79147.2,64814.2,5373.0,0.0568707328306637,0.0017697934486643,120,21040634.0,846187.0,train
4.666666666666667,20194447,152532.0,79147.2,64814.2,5373.0,0.0568707328306637,0.0017697934486643,30,20457800.0,263353.0,train
4.666666666666667,20194447,152532.0,79147.2,64814.2,5373.0,0.0568707328306637,0.0017697934486643,10,20304410.0,109963.0,train
4.75,20256684,62237.0,87940.4,65420.0,-90295.0,0.0567477875450888,0.0017649976669429,120,21040634.0,783950.0,train
4.75,20256684,62237.0,87940.4,65420.0,-90295.0,0.0567477875450888,0.0017649976669429,10,20353604.0,96920.0,train
4.833333333333333,20304410,47726.0,87757.8,67200.46666666666,-14511.0,0.0566676401826007,0.0017617847551344,120,21172402.0,867992.0,train
4.833333333333333,20304410,47726.0,87757.8,67200.46666666666,-14511.0,0.0566676401826007,0.0017617847551344,10,20378724.0,74314.0,train
4.916666666666667,20353604,49194.0,91769.6,68061.13333333333,1468.0,0.0565811833619245,0.001758558336892,120,21172402.0,818798.0,train
4.916666666666667,20353604,49194.0,91769.6,68061.13333333333,1468.0,0.0565811833619245,0.001758558336892,10,20434565.0,80961.0,train
5.0,20378724,25120.0,67361.8,68614.53333333334,-24074.0,0.0565606561038856,0.0017582062547193,120,21172402.0,793678.0,test
5.0,20378724,25120.0,67361.8,68614.53333333334,-24074.0,0.0565606561038856,0.0017582062547193,10,20457800.0,79076.0,test
5.083333333333333,20434565,55841.0,48023.6,61370.2,30721.0,0.0564543947962679,0.0017549676247084,120,21245281.0,810716.0,test
5.166666666666667,20457800,23235.0,40223.2,59536.8,-32606.0,0.056436175932896,0.0017537076322967,120,21268116.0,810316.0,test
6.583333333333333,21040634,582834.0,147244.8,97483.26666666666,559599.0,0.0555891043967591,0.0017219538156502,60,21372673.0,332039.0,test
6.583333333333333,21040634,582834.0,147244.8,97483.26666666666,559599.0,0.0555891043967591,0.0017219538156502,120,21865805.0,825171.0,test
6.583333333333333,21040634,582834.0,147244.8,97483.26666666666,559599.0,0.0555891043967591,0.0017219538156502,30,21245281.0,204647.0,test
7.0,21172402,131768.0,163759.6,95982.93333333332,-451066.0,0.0553962181522908,0.0017157240826997,10,21268116.0,95714.0,test
7.0,21172402,131768.0,163759.6,95982.93333333332,-451066.0,0.0553962181522908,0.0017157240826997,120,21949638.0,777236.0,test
7.0,21172402,131768.0,163759.6,95982.93333333332,-451066.0,0.0553962181522908,0.0017157240826997,60,21595757.0,423355.0,test
7.0,21172402,131768.0,163759.6,95982.93333333332,-451066.0,0.0553962181522908,0.0017157240826997,30,21372673.0,200271.0,test
7.083333333333333,21245281,72879.0,173311.4,99229.66666666669,-58889.0,0.0552610718587341,0.0017104974982444,10,21298128.0,52847.0,test
7.083333333333333,21245281,72879.0,173311.4,99229.66666666669,-58889.0,0.0552610718587341,0.0017104974982444,60,21595757.0,350476.0,test
7.083333333333333,21245281,72879.0,173311.4,99229.66666666669,-58889.0,0.0552610718587341,0.0017104974982444,120,21949638.0,704357.0,test
7.166666666666667,21268116,22835.0,166710.2,97960.33333333331,-50044.0,0.0552547766807365,0.0017098364518982,10,21313817.0,45701.0,test
7.166666666666667,21268116,22835.0,166710.2,97960.33333333331,-50044.0,0.0552547766807365,0.0017098364518982,60,21595757.0,327641.0,test
